# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4174009954
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,V_hat.1.1,V_hat.2.1,V_hat.3.1,V_hat.4.1,V_hat.5.1,V_hat.6.1,V_hat.1.2,V_hat.2.2,V_hat.3.2,V_hat.4.2,V_hat.5.2,V_hat.6.2,V0s.1,V0s.2,j,i,LL
# Adaptation terminated
# Step size = 0.0560406
# Diagonal elements of inverse mass matrix:
# 0.745958, 0.999055, 0.532509, 0.400807, 0.901723, 0.626497, 0.0095346, 6.28627
71.5228,0.78027,0.0560406,5,63,0,-69.2432,0.716778,0.362069,0.371697,0.962033,2.57894,0.217274,0.78437,0.00588764,0.716778,0.362069,2.57894,0.371697,0.962033,0.217274,0,0,0,0,0,0,0.0177342,0.0365528,0.073781,0.194452,0.419317,0.595527,0,0.00588764,6,1,2.54727
71.3387,0.99072,0.0560406,5,47,0,-68.8038,0.642217,0.411231,0.27964,0.941734,2.00132,-0.177349,0.733873,0.00727941,0.642217,0.411231,2.00132,0.27964,0.941734,-0.177349,0,0,0,0,0,0,0.0166744,0.0287884,0.049235,0.106601,0.214726,0.320825,0,0.00727941,6,1,-4.96478
70.8502,0.955377,0.0560406,5,31,0,-67.9478,0.555311,0.425366,0.248475,1.34038,1.67602,0.233691,0.699472,0.015095,0.555311,0.425366,1.67602,0.248475,1.34038,0.233691,0,0,0,0,0,0,0.0314185,0.050875,0.081629,0.161153,0.299702,0.43064,0,0.015095,6,1,-1.19101
71.5273,0.794971,0.0560406,6,63,0,-67.3889,0.653235,0.495695,0.285129,0.954463,2.19818,0.0742686,0.741843,0.0085557,0.653235,0.495695,2.19818,0.285129,0.954463,0.0742686,0,0,0,0,0,0,0.0198846,0.034616,0.0595654,0.129211,0.25691,0.376499,0,0.0085557,6,1,-2.784
69.9399,0.968463,0.0560406,6,63,0,-68.3293,0.563285,0.338357,0.30562,0.745798,0.966602,0.213528,0.701752,0.0184195,0.563285,0.338357,0.966602,0.30562,0.745798,0.213528,0,0,0,0,0,0,0.0444276,0.0779543,0.132019,0.260897,0.427876,0.531491,0,0.0184195,6,1,3.57208
69.4481,0.976826,0.0560406,6,63,0,-66.2721,1.39822,0.209646,0.480397,0.858048,3.15104,0.420226,0.804841,0.00214509,1.39822,0.209646,3.15104,0.480397,0.858048,0.420226,0,0,0,0,0,0,0.00899221,0.023113,0.0578958,0.200922,0.483691,0.662019,0,0.00214509,6,1,3.1179
68.172,0.997187,0.0560406,5,63,0,-64.867,0.552383,0.791254,0.26213,0.918559,2.83265,-0.12225,0.90062,0.0107125,0.552383,0.791254,2.83265,0.26213,0.918559,-0.12225,0,0,0,0,0,0,0.0231956,0.0385121,0.063228,0.12826,0.24131,0.345134,0,0.0107125,6,1,-2.25444
71.6349,0.990205,0.0560406,6,95,0,-66.4311,0.428955,1.17692,0.296041,0.973087,2.10736,-0.219155,0.748168,0.00800833,0.428955,1.17692,2.10736,0.296041,0.973087,-0.219155,0,0,0,0,0,0,0.0192385,0.0342317,0.0601726,0.134368,0.272718,0.402001,0,0.00800833,6,1,-2.0173
70.7449,0.999405,0.0560406,6,127,0,-69.8484,2.05453,0.199414,0.426956,1.35352,1.05983,0.465064,0.736998,0.00219907,2.05453,0.199414,1.05983,0.426956,1.35352,0.465064,0,0,0,0,0,0,0.00788305,0.0183713,0.0423756,0.141061,0.399536,0.6712,0,0.00219907,6,1,1.71757
71.3659,0.963794,0.0560406,5,63,0,-67.5463,1.8426,0.203557,0.473975,0.917219,1.5092,0.410758,0.728196,0.0018658,1.8426,0.203557,1.5092,0.473975,0.917219,0.410758,0,0,0,0,0,0,0.00768492,0.0195712,0.0488548,0.173451,0.450836,0.654736,0,0.0018658,6,1,2.60743
69.986,0.989214,0.0560406,5,31,0,-68.1031,0.925407,0.125677,0.270303,1.03131,1.95243,0.694657,0.749401,0.0252257,0.925407,0.125677,1.95243,0.270303,1.03131,0.694657,0,0,0,0,0,0,0.055073,0.0910757,0.147069,0.28084,0.471418,0.609629,0,0.0252257,6,1,4.74483
70.7021,0.933644,0.0560406,4,31,0,-65.6103,0.440873,0.337688,0.248716,0.983631,1.81286,0.110962,0.76566,0.0158514,0.440873,0.337688,1.81286,0.248716,0.983631,0.110962,0,0,0,0,0,0,0.0328416,0.0528702,0.0840337,0.161881,0.288699,0.399243,0,0.0158514,6,1,-1.08159
70.3768,0.986886,0.0560406,5,63,0,-66.7019,1.61046,0.210036,0.416209,0.771161,2.21743,0.347147,0.820806,0.0035204,1.61046,0.210036,2.21743,0.416209,0.771161,0.347147,0,0,0,0,0,0,0.012133,0.0273337,0.0600715,0.175419,0.390592,0.54161,0,0.0035204,6,1,1.48422
69.2298,0.943634,0.0560406,5,63,0,-66.133,1.76408,0.234107,0.425628,2.03301,1.48297,0.314784,0.838687,0.00134579,1.76408,0.234107,1.48297,0.425628,2.03301,0.314784,0,0,0,0,0,0,0.00481724,0.0112489,0.0261572,0.0907666,0.291761,0.573061,0,0.00134579,6,1,-0.477404
68.5524,0.995079,0.0560406,6,63,0,-64.9728,0.397046,0.878733,0.312227,1.1132,2.07226,0.0811677,0.633428,0.00747996,0.397046,0.878733,2.07226,0.312227,1.1132,0.0811677,0,0,0,0,0,0,0.0188885,0.0347577,0.0631895,0.148178,0.313363,0.470309,0,0.00747996,6,1,-2.0343
68.9786,0.945067,0.0560406,5,47,0,-65.0999,0.672756,0.478056,0.187072,0.853497,2.08732,-0.0818253,0.737182,0.0253257,0.672756,0.478056,2.08732,0.187072,0.853497,-0.0818253,0,0,0,0,0,0,0.043421,0.061699,0.0868461,0.141394,0.220355,0.286748,0,0.0253257,6,1,-4.57247
70.6988,0.98443,0.0560406,5,63,0,-67.5942,1.26654,0.265318,0.443936,1.6155,2.1671,0.566259,0.749388,0.00179156,1.26654,0.265318,2.1671,0.443936,1.6155,0.566259,0,0,0,0,0,0,0.00676555,0.0163419,0.0391444,0.138892,0.424388,0.749643,0,0.00179156,6,1,2.05166
68.1993,0.997706,0.0560406,6,63,0,-63.9365,0.33481,0.612238,0.276912,0.992938,2.8866,0.173062,0.801146,0.0147606,0.33481,0.612238,2.8866,0.276912,0.992938,0.173062,0,0,0,0,0,0,0.0332361,0.0564299,0.0942204,0.192573,0.353239,0.486535,0,0.0147606,6,1,1.22206
71.7262,0.995527,0.0560406,6,95,0,-67.1341,0.858723,0.360304,0.349605,0.700656,2.16023,0.038455,0.760714,0.00607596,0.858723,0.360304,2.16023,0.349605,0.700656,0.038455,0,0,0,0,0,0,0.0170682,0.0335177,0.0643286,0.1569,0.31644,0.436976,0,0.00607596,6,1,-0.543059
69.3101,0.87067,0.0560406,5,31,0,-66.4914,0.464269,0.379383,0.283087,0.826825,1.04753,0.360983,0.708716,0.0125628,0.464269,0.379383,1.04753,0.283087,0.826825,0.360983,0,0,0,0,0,0,0.0287858,0.0493971,0.0832274,0.171485,0.313834,0.428863,0,0.0125628,6,1,-0.739755
71.004,0.967234,0.0560406,6,95,0,-67.6155,0.443223,0.310089,0.3277,0.843165,0.992437,0.394568,0.712439,0.0124401,0.443223,0.310089,0.992437,0.3277,0.843165,0.394568,0,0,0,0,0,0,0.0324484,0.0603427,0.108993,0.239518,0.433961,0.566029,0,0.0124401,6,1,3.49658
70.6147,0.974293,0.0560406,5,63,0,-66.4654,0.584304,0.723466,0.349534,0.801166,2.10946,-0.167234,0.665089,0.00579806,0.584304,0.723466,2.10946,0.349534,0.801166,-0.167234,0,0,0,0,0,0,0.0163269,0.032184,0.0622212,0.155214,0.325894,0.464477,0,0.00579806,6,1,-1.18063
69.1772,0.986056,0.0560406,6,63,0,-66.083,0.682641,0.351529,0.295401,1.16916,2.25053,0.437517,0.840784,0.00883467,0.682641,0.351529,2.25053,0.295401,1.16916,0.437517,0,0,0,0,0,0,0.0212038,0.037731,0.0663953,0.149003,0.305883,0.456135,0,0.00883467,6,1,-0.241617
69.0682,0.989455,0.0560406,6,63,0,-65.5697,0.641475,0.393132,0.24252,1.87081,2.2952,-0.271703,0.698909,0.00640904,0.641475,0.393132,2.2952,0.24252,1.87081,-0.271703,0,0,0,0,0,0,0.0132186,0.0213757,0.0344736,0.0699817,0.139289,0.216191,0,0.00640904,6,1,-10.4315
70.2016,0.811062,0.0560406,5,63,0,-62.549,0.355155,0.331646,0.206315,1.46737,1.20812,0.0423562,0.771987,0.0237395,0.355155,0.331646,1.20812,0.206315,1.46737,0.0423562,0,0,0,0,0,0,0.0434808,0.0647108,0.0956106,0.168156,0.284338,0.390886,0,0.0237395,6,1,-1.03261
67.8964,0.973691,0.0560406,6,63,0,-67.1985,0.501463,0.382988,0.13128,1.98739,1.48933,-0.358237,0.75164,0.030605,0.501463,0.382988,1.48933,0.13128,1.98739,-0.358237,0,0,0,0,0,0,0.0450421,0.0581702,0.0749773,0.109178,0.157693,0.20027,0,0.030605,6,1,-7.67969
68.7985,0.976315,0.0560406,5,63,0,-63.4972,0.4926,0.258903,0.470429,0.618609,1.04691,0.791358,0.8216,0.00555113,0.4926,0.258903,1.04691,0.470429,0.618609,0.791358,0,0,0,0,0,0,0.0221502,0.0537471,0.121253,0.309285,0.49733,0.564849,0,0.00555113,6,1,4.25922
68.0744,0.979575,0.0560406,6,63,0,-63.7228,1.02925,0.26155,0.219448,1.19694,3.21695,-0.0817497,0.778596,0.0230511,1.02925,0.26155,3.21695,0.219448,1.19694,-0.0817497,0,0,0,0,0,0,0.0437407,0.0665026,0.100081,0.179346,0.303991,0.413608,0,0.0230511,6,1,-0.279412
69.0251,0.996455,0.0560406,6,63,0,-66.626,1.24222,0.335998,0.719847,0.578389,1.9539,0.229778,0.720544,0.000151203,1.24222,0.335998,1.9539,0.719847,0.578389,0.229778,0,0,0,0,0,0,0.00130781,0.00547828,0.0224315,0.149858,0.434901,0.536442,0,0.000151203,6,1,0.75882
66.9524,0.938947,0.0560406,5,31,0,-61.945,0.782253,0.135942,0.411686,0.832156,2.15991,1.48934,0.72147,0.00543569,0.782253,0.135942,2.15991,0.411686,0.832156,1.48934,0,0,0,0,0,0,0.0183982,0.0407626,0.0873926,0.23924,0.483601,0.63216,0,0.00543569,6,1,4.16766
68.0634,0.991554,0.0560406,5,63,0,-61.0826,0.708448,0.0981723,0.341712,0.659108,-0.0693622,0.734543,0.813768,0.0191544,0.708448,0.0981723,-0.0693622,0.341712,0.659108,0.734543,0,0,0,0,0,0,0.050756,0.0934716,0.162531,0.314449,0.473085,0.549932,0,0.0191544,6,1,4.27027
71.1227,0.923664,0.0560406,6,63,0,-64.6918,0.785797,0.39904,0.386818,0.796563,1.92031,-0.105228,0.727972,0.00403353,0.785797,0.39904,1.92031,0.386818,0.796563,-0.105228,0,0,0,0,0,0,0.0127315,0.0270916,0.0564821,0.156014,0.348379,0.499883,0,0.00403353,6,1,0.25139
70.6437,0.521395,0.0560406,4,31,0,-65.4834,0.858507,0.207342,0.34469,1.73855,1.78461,0.202881,0.691419,0.00385382,0.858507,0.207342,1.78461,0.34469,1.73855,0.202881,0,0,0,0,0,0,0.0107957,0.0213784,0.0420824,0.113382,0.285178,0.488659,0,0.00385382,6,1,-1.95543
68.0932,0.890968,0.0560406,5,63,0,-66.2255,0.965775,0.251102,0.16766,1.22415,1.75992,0.262502,0.694428,0.0485789,0.965775,0.251102,1.75992,0.16766,1.22415,0.262502,0,0,0,0,0,0,0.0783011,0.106775,0.144298,0.221548,0.327607,0.413984,0,0.0485789,6,1,0.254468
69.83,0.9365,0.0560406,5,31,0,-65.9844,0.74023,0.2315,0.265205,1.6737,2.23372,-0.0592828,0.766691,0.00776374,0.74023,0.2315,2.23372,0.265205,1.6737,-0.0592828,0,0,0,0,0,0,0.0171066,0.0288684,0.0484806,0.103769,0.213815,0.333591,0,0.00776374,6,1,-4.19729
70.3856,0.998829,0.0560406,5,63,0,-68.2843,0.612275,0.681594,0.271522,1.85775,2.29882,0.065942,0.781008,0.00940137,0.612275,0.681594,2.29882,0.271522,1.85775,0.065942,0,0,0,0,0,0,0.021096,0.0360162,0.0611378,0.132572,0.274708,0.42727,0,0.00940137,6,1,-1.34515
68.3201,0.691167,0.0560406,4,31,0,-63.4046,0.690401,0.665152,0.267115,2.00225,2.46468,0.121293,0.796005,0.0120852,0.690401,0.665152,2.46468,0.267115,2.00225,0.121293,0,0,0,0,0,0,0.0267343,0.0451862,0.0758845,0.161588,0.327623,0.501073,0,0.0120852,6,1,0.613431
69.6675,0.99446,0.0560406,4,15,0,-66.6551,0.51362,0.369031,0.257469,1.95835,2.50875,-0.0974376,0.754171,0.00879209,0.51362,0.369031,2.50875,0.257469,1.95835,-0.0974376,0,0,0,0,0,0,0.0189358,0.0314845,0.0521259,0.109457,0.222485,0.345871,0,0.00879209,6,1,-3.94268
64.5345,0.722171,0.0560406,6,63,0,-62.2496,0.971551,0.278271,0.164133,1.15345,1.8487,0.0557051,0.678732,0.0615832,0.971551,0.278271,1.8487,0.164133,1.15345,0.0557051,0,0,0,0,0,0,0.0974542,0.13102,0.174238,0.260097,0.372184,0.459224,0,0.0615832,6,1,2.09952
67.4935,0.936991,0.0560406,5,63,0,-61.7972,0.488991,0.190374,0.254344,2.94567,1.09,0.205749,0.768444,0.0103045,0.488991,0.190374,1.09,0.254344,2.94567,0.205749,0,0,0,0,0,0,0.0220128,0.036429,0.0600927,0.125944,0.257517,0.404812,0,0.0103045,6,1,-2.05587
68.2464,0.931254,0.0560406,5,47,0,-63.9939,0.696207,0.257765,0.244248,2.51526,1.72999,-0.242134,0.744019,0.0088714,0.696207,0.257765,1.72999,0.244248,2.51526,-0.242134,0,0,0,0,0,0,0.0183895,0.0298349,0.0482662,0.0983912,0.196426,0.305139,0,0.0088714,6,1,-5.45565
68.1689,0.771508,0.0560406,5,31,0,-65.7844,0.951833,0.326791,0.327757,1.40859,1.69314,0.605073,0.743857,0.00730119,0.951833,0.326791,1.69314,0.327757,1.40859,0.605073,0,0,0,0,0,0,0.01935,0.0368023,0.0692115,0.170961,0.379869,0.585456,0,0.00730119,6,1,1.83514
70.0941,0.966002,0.0560406,4,15,0,-67.5281,1.05611,0.139564,0.26909,1.35,1.78003,0.0745231,0.743208,0.0104997,1.05611,0.139564,1.78003,0.26909,1.35,0.0745231,0,0,0,0,0,0,0.0233131,0.0394471,0.0661897,0.139867,0.27781,0.41498,0,0.0104997,6,1,-1.66578
70.5983,0.979724,0.0560406,5,47,0,-69.1797,1.09369,0.345872,0.354071,1.1455,2.25771,0.473759,0.743721,0.00747444,1.09369,0.345872,2.25771,0.354071,1.1455,0.473759,0,0,0,0,0,0,0.0213583,0.0425447,0.0831921,0.211573,0.453494,0.653968,0,0.00747444,6,1,3.5683
65.8716,0.975228,0.0560406,5,31,0,-63.7316,0.539859,0.241793,0.381361,1.12544,1.4961,-0.471935,0.684599,0.00205531,0.539859,0.241793,1.4961,0.381361,1.12544,-0.471935,0,0,0,0,0,0,0.00642786,0.0136925,0.028955,0.0861638,0.232442,0.403124,0,0.00205531,6,1,-4.95144
66.0442,0.923871,0.0560406,5,31,0,-61.553,0.363423,0.44978,0.287029,0.461361,1.51519,0.676333,0.770695,0.0576258,0.363423,0.44978,1.51519,0.287029,0.461361,0.676333,0,0,0,0,0,0,0.116461,0.172923,0.237879,0.330222,0.395047,0.421509,0,0.0576258,6,1,2.86423
66.4264,0.956465,0.0560406,5,63,0,-61.7917,0.235832,0.579539,0.389647,0.407345,1.36277,0.494648,0.741214,0.0189554,0.235832,0.579539,1.36277,0.389647,0.407345,0.494648,0,0,0,0,0,0,0.0553007,0.103908,0.174109,0.287631,0.360701,0.384534,0,0.0189554,6,1,1.57625
68.4439,0.983749,0.0560406,5,31,0,-61.7267,0.133795,0.847037,0.324483,0.866444,1.06777,0.591785,0.774096,0.0102178,0.133795,0.847037,1.06777,0.324483,0.866444,0.591785,0,0,0,0,0,0,0.026532,0.049389,0.0898313,0.203106,0.387878,0.526787,0,0.0102178,6,1,2.03523
66.1899,0.977321,0.0560406,5,31,0,-61.9044,0.0711832,0.563248,0.228075,0.924954,0.0387877,0.0088572,0.795866,0.0300736,0.0711832,0.563248,0.0387877,0.228075,0.924954,0.0088572,0,0,0,0,0,0,0.0577681,0.0879815,0.131599,0.228875,0.364977,0.468972,0,0.0300736,6,1,1.79437
66.5945,0.884637,0.0560406,5,31,0,-62.6382,0.05514,0.640099,0.215385,0.680915,0.941769,-0.0706189,0.778444,0.0477425,0.05514,0.640099,0.941769,0.215385,0.680915,-0.0706189,0,0,0,0,0,0,0.0856477,0.123406,0.172974,0.268193,0.376931,0.446732,0,0.0477425,6,1,2.27118
66.014,0.997967,0.0560406,5,31,0,-64.6701,0.102408,0.558622,0.26664,1.40058,-0.0794046,0.684008,0.79947,0.0158128,0.102408,0.558622,-0.0794046,0.26664,1.40058,0.684008,0,0,0,0,0,0,0.0347092,0.0581471,0.096296,0.197643,0.374986,0.537739,0,0.0158128,6,1,1.95951
60.2266,0.900667,0.0560406,6,63,0,-57.8542,0.106851,1.2594,0.555274,0.365116,3.00779,3.07135,0.76676,0.0371086,0.106851,1.2594,3.00779,0.555274,0.365116,3.07135,0,0,0,0,0,0,0.136702,0.235504,0.309086,0.353019,0.362766,0.364339,0,0.0371086,6,1,1.80614
58.7668,0.98223,0.0560406,5,31,0,-56.2399,0.253725,1.82331,0.511245,1.20015,2.49074,3.50066,0.772857,0.000744605,0.253725,1.82331,2.49074,0.511245,1.20015,3.50066,0,0,0,0,0,0,0.00344402,0.00952579,0.0261145,0.112179,0.388119,0.684795,0,0.000744605,6,1,1.04146
57.5053,0.886815,0.0560406,6,63,0,-52.5029,0.14133,1.28312,0.406217,1.2693,1.83623,4.09291,0.829862,0.00379835,0.14133,1.28312,1.83623,0.406217,1.2693,4.09291,0,0,0,0,0,0,0.0127576,0.0283902,0.0622299,0.188484,0.470947,0.724364,0,0.00379835,6,1,2.95367
61.8778,0.993805,0.0560406,6,63,0,-52.1101,0.129884,0.256735,0.21339,0.665956,1.74582,-1.3713,0.775795,0.039802,0.129884,0.256735,1.74582,0.21339,0.665956,-1.3713,0,0,0,0,0,0,0.071656,0.103852,0.146937,0.232671,0.336042,0.405896,0,0.039802,6,1,0.858831
65.6049,0.996484,0.0560406,6,63,0,-60.0162,0.113393,1.20781,0.242932,0.782071,1.8931,-0.844217,0.797743,0.0154913,0.113393,1.20781,1.8931,0.242932,0.782071,-0.844217,0,0,0,0,0,0,0.0314391,0.0498532,0.0779329,0.145926,0.252009,0.340934,0,0.0154913,6,1,-2.38379
65.3091,0.99623,0.0560406,5,31,0,-60.2927,0.163103,1.11996,0.236806,0.809619,1.98758,-1.01504,0.7844,0.0287518,0.163103,1.11996,1.98758,0.236806,0.809619,-1.01504,0,0,0,0,0,0,0.0564317,0.0869461,0.131089,0.228465,0.359817,0.455229,0,0.0287518,6,1,1.60342
67.9913,0.999348,0.0560406,6,63,0,-63.2657,0.325229,2.128,0.422653,0.582576,1.03044,-0.267196,0.722658,0.00538847,0.325229,2.128,1.03044,0.422653,0.582576,-0.267196,0,0,0,0,0,0,0.0187067,0.0417801,0.0888288,0.2272,0.404521,0.489965,0,0.00538847,6,1,2.11572
69.2346,0.947931,0.0560406,6,63,0,-63.3926,0.457256,0.630285,0.268381,1.78905,2.20776,-0.125295,0.803708,0.00624346,0.457256,0.630285,2.20776,0.268381,1.78905,-0.125295,0,0,0,0,0,0,0.0139069,0.0236564,0.0400869,0.087257,0.184089,0.293427,0,0.00624346,6,1,-5.03594
68.5513,0.999462,0.0560406,6,63,0,-64.658,0.637606,0.985242,0.502,0.633272,2.04424,0.169048,0.677509,0.00213437,0.637606,0.985242,2.04424,0.502,0.633272,0.169048,0,0,0,0,0,0,0.00951079,0.0253002,0.0645872,0.21446,0.441878,0.546534,0,0.00213437,6,1,2.48164
71.1355,0.999635,0.0560406,5,31,0,-65.9458,0.904381,0.279167,0.350673,0.960253,2.32359,-0.0912929,0.693988,0.00350619,0.904381,0.279167,2.32359,0.350673,0.960253,-0.0912929,0,0,0,0,0,0,0.00997206,0.0198983,0.0392964,0.10455,0.248879,0.397211,0,0.00350619,6,1,-4.08046
70.9332,0.92377,0.0560406,5,47,0,-69.45,0.552717,0.31976,0.424255,0.677328,1.85331,0.582024,0.742309,0.00523188,0.552717,0.31976,1.85331,0.424255,0.677328,0.582024,0,0,0,0,0,0,0.0183179,0.0413016,0.0892184,0.237988,0.446491,0.554595,0,0.00523188,6,1,3.28407
69.4418,0.985785,0.0560406,5,31,0,-67.8272,1.02327,0.201677,0.396965,0.975078,1.28488,0.147818,0.641136,0.00237273,1.02327,0.201677,1.28488,0.396965,0.975078,0.147818,0,0,0,0,0,0,0.0077633,0.0170088,0.0368456,0.111569,0.290855,0.472545,0,0.00237273,6,1,-3.36104
70.897,0.976609,0.0560406,6,63,0,-67.4963,0.781569,0.332376,0.26367,1.1717,2.19425,0.203979,0.824459,0.0141942,0.781569,0.332376,2.19425,0.26367,1.1717,0.203979,0,0,0,0,0,0,0.0308566,0.0513451,0.0844309,0.171338,0.321269,0.457294,0,0.0141942,6,1,0.304517
69.5516,0.99706,0.0560406,5,63,0,-67.1923,0.291179,0.930784,0.266451,0.907596,1.23502,-0.29348,0.680785,0.0120309,0.291179,0.930784,1.23502,0.266451,0.907596,-0.29348,0,0,0,0,0,0,0.0263308,0.0439665,0.0724431,0.14678,0.272507,0.383309,0,0.0120309,6,1,-3.07794
66.3683,0.772796,0.0560406,6,63,0,-63.8509,3.36205,0.189201,0.53089,0.616946,1.41874,0.49564,0.85079,0.0013482,3.36205,0.189201,1.41874,0.53089,0.616946,0.49564,0,0,0,0,0,0,0.00657274,0.0186302,0.0509592,0.189312,0.422735,0.532362,0,0.0013482,6,1,1.6137
67.6446,0.99004,0.0560406,6,63,0,-64.4517,0.280781,0.173475,0.186802,1.52998,1.09337,0.181765,0.762762,0.0358225,0.280781,0.173475,1.09337,0.186802,1.52998,0.181765,0,0,0,0,0,0,0.0616542,0.0879754,0.12458,0.205608,0.327072,0.433269,0,0.0358225,6,1,0.655758
69.2836,0.983844,0.0560406,5,31,0,-65.1801,0.73568,0.218919,0.258901,1.29552,0.450053,0.548618,0.776105,0.0272071,0.73568,0.218919,0.450053,0.258901,1.29552,0.548618,0,0,0,0,0,0,0.0577326,0.0940516,0.150442,0.287853,0.496367,0.66122,0,0.0272071,6,1,5.04914
70.9038,0.999685,0.0560406,6,95,0,-68.3877,1.34621,0.24911,0.445671,1.27368,1.47921,0.557202,0.789286,0.00248408,1.34621,0.24911,1.47921,0.445671,1.27368,0.557202,0,0,0,0,0,0,0.00940717,0.0226973,0.0539624,0.183628,0.497723,0.776938,0,0.00248408,6,1,3.21247
71.5199,0.941574,0.0560406,6,63,0,-68.4817,0.663583,0.594366,0.334065,0.679664,2.64765,0.162143,0.72655,0.00992087,0.663583,0.594366,2.64765,0.334065,0.679664,0.162143,0,0,0,0,0,0,0.0263637,0.0495961,0.0904668,0.20045,0.361997,0.468769,0,0.00992087,6,1,1.04244
69.1412,0.839365,0.0560406,6,127,0,-67.4269,1.62046,0.226735,0.474707,1.03802,1.60335,0.322555,0.755922,0.00236775,1.62046,0.226735,1.60335,0.474707,1.03802,0.322555,0,0,0,0,0,0,0.00976598,0.0248669,0.0619116,0.21647,0.54245,0.766899,0,0.00236775,6,1,4.12689
71.1398,0.999394,0.0560406,5,31,0,-69.1035,1.43276,0.243251,0.456601,0.888026,1.83655,0.263347,0.761708,0.00263716,1.43276,0.243251,1.83655,0.456601,0.888026,0.263347,0,0,0,0,0,0,0.0102866,0.0252018,0.0602586,0.19772,0.470515,0.654869,0,0.00263716,6,1,3.19468
70.4856,0.544139,0.0560406,5,47,0,-65.0273,0.709626,0.323244,0.378733,2.13932,1.67289,0.457307,0.771065,0.00296948,0.709626,0.323244,1.67289,0.378733,2.13932,0.457307,0,0,0,0,0,0,0.00922283,0.0195754,0.0413232,0.123667,0.343248,0.619499,0,0.00296948,6,1,0.790826
69.6358,0.991295,0.0560406,5,31,0,-67.497,2.6635,0.153527,0.37554,0.777888,2.58043,0.410082,0.722851,0.00729303,2.6635,0.153527,2.58043,0.37554,0.777888,0.410082,0,0,0,0,0,0,0.0220693,0.0453319,0.0901889,0.22408,0.431904,0.564509,0,0.00729303,6,1,3.08059
67.4225,0.993678,0.0560406,5,31,0,-65.3701,0.53158,0.331086,0.438446,0.834907,2.92399,0.835414,0.778302,0.00334255,0.53158,0.331086,2.92399,0.438446,0.834907,0.835414,0,0,0,0,0,0,0.0123201,0.0290097,0.0664811,0.203531,0.4556,0.620102,0,0.00334255,6,1,3.01189
67.594,0.910216,0.0560406,5,63,0,-63.8777,0.721009,0.398235,0.334388,0.568371,1.23306,0.0110087,0.749054,0.0158721,0.721009,0.398235,1.23306,0.334388,0.568371,0.0110087,0,0,0,0,0,0,0.0412904,0.0753806,0.13064,0.255019,0.391818,0.461768,0,0.0158721,6,1,2.34616
69.9545,0.960964,0.0560406,4,31,0,-65.7949,0.62958,0.237253,0.384978,0.690318,2.05249,-0.0464656,0.745596,0.0062804,0.62958,0.237253,2.05249,0.384978,0.690318,-0.0464656,0,0,0,0,0,0,0.0195464,0.040872,0.0825988,0.208042,0.398935,0.515854,0,0.0062804,6,1,2.03965
67.691,0.989195,0.0560406,6,127,0,-62.6662,2.14594,0.0512182,0.247961,0.776815,1.93299,0.805844,0.729847,0.0459229,2.14594,0.0512182,1.93299,0.247961,0.776815,0.805844,0,0,0,0,0,0,0.0907055,0.138553,0.204131,0.33292,0.475496,0.560504,0,0.0459229,6,1,5.28752
69.8161,0.999275,0.0560406,5,31,0,-64.3568,0.576957,0.255422,0.434118,0.691141,0.894995,0.201195,0.774575,0.00351973,0.576957,0.255422,0.894995,0.434118,0.691141,0.201195,0,0,0,0,0,0,0.0127714,0.0296724,0.0667391,0.195031,0.408567,0.535657,0,0.00351973,6,1,1.97564
70.3132,0.999292,0.0560406,5,31,0,-68.0974,2.59537,0.134084,0.306474,1.41343,2.08114,0.48138,0.746721,0.0110933,2.59537,0.134084,2.08114,0.306474,1.41343,0.48138,0,0,0,0,0,0,0.0274952,0.0499308,0.0894914,0.204872,0.421635,0.621468,0,0.0110933,6,1,3.11306
69.0611,0.854825,0.0560406,4,15,0,-64.7586,2.64034,0.196191,0.29887,1.53948,1.8966,0.630458,0.750238,0.0168257,2.64034,0.196191,1.8966,0.29887,1.53948,0.630458,0,0,0,0,0,0,0.0406007,0.0722535,0.126501,0.27705,0.538487,0.76118,0,0.0168257,6,1,5.48031
