# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4166733226
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0909249
# Diagonal elements of inverse mass matrix:
# 1.10562, 0.900138, 0.453338, 0.249102, 0.453292, 0.498811, 0.00542469, 2.92607
77.7102,0.591041,0.0909249,5,31,0,-72.5806,0.213686,1.35039,0.288211,0.556177,1.83134,0.804179,0.748863,0.0288058,0.213686,1.35039,1.83134,0.288211,0.556177,0.804179
79.0371,0.954914,0.0909249,5,31,0,-76.4454,0.268172,0.598327,0.268638,1.65629,1.20561,0.575773,0.910244,0.0227271,0.268172,0.598327,1.20561,0.268638,1.65629,0.575773
80.2251,0.864209,0.0909249,5,31,0,-76.0779,0.233509,0.678434,0.293141,0.676276,1.9094,0.883005,0.806574,0.0305966,0.233509,0.678434,1.9094,0.293141,0.676276,0.883005
80.4214,0.981768,0.0909249,5,31,0,-77.746,0.25468,1.16341,0.349603,0.862119,1.06655,1.00348,0.885942,0.0142441,0.25468,1.16341,1.06655,0.349603,0.862119,1.00348
77.7276,0.637176,0.0909249,5,63,0,-76.0517,0.598358,0.308644,0.417632,0.521264,2.07837,1.47685,0.846202,0.0490283,0.598358,0.308644,2.07837,0.417632,0.521264,1.47685
78.606,0.958301,0.0909249,5,31,0,-75.5206,0.279218,0.354041,0.290701,0.673674,2.00104,1.41488,0.791322,0.0783525,0.279218,0.354041,2.00104,0.290701,0.673674,1.41488
77.4183,0.8976,0.0909249,5,31,0,-75.2296,0.262184,0.418295,0.367206,0.578222,2.30786,1.9062,0.768837,0.025755,0.262184,0.418295,2.30786,0.367206,0.578222,1.9062
76.4776,0.521517,0.0909249,5,31,0,-75.0867,0.250744,0.476827,0.377745,0.563117,2.23517,1.93721,0.772659,0.017046,0.250744,0.476827,2.23517,0.377745,0.563117,1.93721
79.5277,0.291332,0.0909249,5,31,0,-71.2408,0.294731,0.900982,0.416537,0.66011,1.572,1.68079,0.827157,0.0175356,0.294731,0.900982,1.572,0.416537,0.66011,1.68079
79.0885,0.978379,0.0909249,5,31,0,-77.9007,0.266512,0.786201,0.403745,0.736302,1.5684,1.81315,0.859953,0.0113635,0.266512,0.786201,1.5684,0.403745,0.736302,1.81315
78.6464,0.339747,0.0909249,5,31,0,-73.2603,0.334758,0.522993,0.414036,0.594226,2.27126,1.36215,0.849327,0.0226271,0.334758,0.522993,2.27126,0.414036,0.594226,1.36215
78.0846,0.872421,0.0909249,5,31,0,-75.1212,0.120781,1.47169,0.337802,0.497442,0.730106,0.9403,0.86831,0.0462949,0.120781,1.47169,0.730106,0.337802,0.497442,0.9403
77.0024,0.915329,0.0909249,3,7,0,-73.2563,0.138785,1.62692,0.322249,0.495619,0.646361,0.999034,0.873967,0.0590243,0.138785,1.62692,0.646361,0.322249,0.495619,0.999034
79.3329,0.993575,0.0909249,5,63,0,-75.5886,0.380625,0.53669,0.224264,1.5214,1.94355,0.15561,0.770465,0.0247464,0.380625,0.53669,1.94355,0.224264,1.5214,0.15561
77.5776,0.939552,0.0909249,5,31,0,-74.2681,0.302441,0.349447,0.242365,1.39735,2.94634,0.90492,0.862247,0.0275384,0.302441,0.349447,2.94634,0.242365,1.39735,0.90492
77.3218,0.508009,0.0909249,5,31,0,-73.8119,0.225981,0.51692,0.254814,0.512305,1.69234,0.129908,0.846619,0.0321455,0.225981,0.51692,1.69234,0.254814,0.512305,0.129908
77.0513,0.906011,0.0909249,4,31,0,-75.3217,0.282879,0.515941,0.294205,0.493587,1.80585,0.500166,0.811113,0.0762434,0.282879,0.515941,1.80585,0.294205,0.493587,0.500166
78.471,0.91359,0.0909249,5,63,0,-74.1094,0.206188,0.776627,0.359674,0.626566,1.5505,0.620128,0.844255,0.0317478,0.206188,0.776627,1.5505,0.359674,0.626566,0.620128
78.0022,0.953438,0.0909249,5,63,0,-74.905,0.305026,0.728594,0.307927,0.530698,2.06483,0.537439,0.79622,0.0269653,0.305026,0.728594,2.06483,0.307927,0.530698,0.537439
78.6058,0.997819,0.0909249,3,7,0,-77.5703,0.288995,0.690545,0.310063,0.548221,2.05586,0.510974,0.794949,0.0282922,0.288995,0.690545,2.05586,0.310063,0.548221,0.510974
79.285,0.999122,0.0909249,5,31,0,-76.6178,0.34729,0.677494,0.252528,1.21665,1.99564,0.16869,0.893314,0.0194694,0.34729,0.677494,1.99564,0.252528,1.21665,0.16869
77.2812,0.889981,0.0909249,5,31,0,-75.0113,0.342817,1.7731,0.322467,1.25488,1.32091,0.213331,0.904428,0.00549404,0.342817,1.7731,1.32091,0.322467,1.25488,0.213331
76.8645,0.460206,0.0909249,2,3,0,-73.4929,0.265704,1.73035,0.318369,1.25292,1.34324,0.164592,0.904714,0.00568758,0.265704,1.73035,1.34324,0.318369,1.25292,0.164592
77.9657,0.995394,0.0909249,4,15,0,-75.7747,0.205596,2.05693,0.280359,1.41294,1.38372,0.277844,0.912784,0.0127006,0.205596,2.05693,1.38372,0.280359,1.41294,0.277844
78.2529,0.709024,0.0909249,5,63,0,-71.8047,0.0672396,1.58419,0.162477,0.68566,1.64428,0.745423,0.833727,0.125625,0.0672396,1.58419,1.64428,0.162477,0.68566,0.745423
77.275,0.858244,0.0909249,5,31,0,-73.8815,0.473517,0.498723,0.475504,0.918961,0.961293,0.680962,0.794713,0.003603,0.473517,0.498723,0.961293,0.475504,0.918961,0.680962
73.7611,0.996791,0.0909249,5,31,0,-70.8749,0.0731454,1.85621,0.0992953,1.18735,1.59865,0.657858,1.02815,0.158299,0.0731454,1.85621,1.59865,0.0992953,1.18735,0.657858
78.0474,0.983293,0.0909249,5,31,0,-70.9563,0.247235,0.894018,0.467208,0.485172,2.00836,1.84219,0.839652,0.0233972,0.247235,0.894018,2.00836,0.467208,0.485172,1.84219
80.837,0.952305,0.0909249,5,31,0,-75.3971,0.18765,1.73917,0.230378,1.01752,1.01618,0.436957,0.847033,0.0292905,0.18765,1.73917,1.01618,0.230378,1.01752,0.436957
79.2299,0.969473,0.0909249,5,31,0,-76.891,0.149059,1.28643,0.300679,0.744109,0.619747,0.801141,0.789519,0.0394507,0.149059,1.28643,0.619747,0.300679,0.744109,0.801141
78.8838,0.887361,0.0909249,5,31,0,-77.0442,0.301033,0.847645,0.408936,0.654425,1.65589,0.474909,0.79848,0.0111746,0.301033,0.847645,1.65589,0.408936,0.654425,0.474909
76.6814,0.774579,0.0909249,5,31,0,-74.7615,0.297323,0.776415,0.351464,0.519811,1.74914,0.275555,0.793333,0.00928061,0.297323,0.776415,1.74914,0.351464,0.519811,0.275555
77.4224,0.969826,0.0909249,5,31,0,-72.9081,0.296452,0.193334,0.20524,0.807787,1.4247,-0.0650008,0.833735,0.0460764,0.296452,0.193334,1.4247,0.20524,0.807787,-0.0650008
77.155,0.95096,0.0909249,5,31,0,-74.2548,0.52114,0.243142,0.394046,0.70883,1.90032,1.83549,0.856911,0.0358716,0.52114,0.243142,1.90032,0.394046,0.70883,1.83549
72.6454,0.491385,0.0909249,5,31,0,-69.7553,0.270527,0.207621,0.52641,0.388351,1.8407,2.36039,0.821469,0.0149128,0.270527,0.207621,1.8407,0.52641,0.388351,2.36039
73.7642,0.685557,0.0909249,6,63,0,-68.6121,0.736636,0.30288,0.582657,0.584073,1.48564,1.72089,0.965115,0.118647,0.736636,0.30288,1.48564,0.582657,0.584073,1.72089
74.4195,0.984147,0.0909249,5,63,0,-70.9511,0.786647,0.105697,0.444373,0.45322,1.90766,2.05433,0.919232,0.0384786,0.786647,0.105697,1.90766,0.444373,0.45322,2.05433
73.7666,0.996519,0.0909249,4,15,0,-71.8525,1.88393,0.226973,0.734694,0.531496,2.44218,1.8521,0.930475,0.0413699,1.88393,0.226973,2.44218,0.734694,0.531496,1.8521
74.7778,0.999898,0.0909249,5,31,0,-71.2159,0.395686,0.299499,0.420135,0.426923,2.11923,2.09142,0.964106,0.124947,0.395686,0.299499,2.11923,0.420135,0.426923,2.09142
73.9043,0.906799,0.0909249,5,31,0,-71.6281,0.782854,0.147143,0.623425,0.495598,2.72876,2.52523,0.91416,0.0134519,0.782854,0.147143,2.72876,0.623425,0.495598,2.52523
75.7086,0.466975,0.0909249,5,63,0,-69.3923,0.856795,0.0501126,0.243094,0.805046,1.277,1.25797,0.885469,0.0443614,0.856795,0.0501126,1.277,0.243094,0.805046,1.25797
76.2467,0.920316,0.0909249,5,31,0,-71.0532,2.55832,0.134507,0.328743,1.18306,0.567238,0.527806,0.935646,0.0157146,2.55832,0.134507,0.567238,0.328743,1.18306,0.527806
77.9802,0.950866,0.0909249,5,31,0,-74.2007,0.573949,0.160918,0.250042,1.96183,0.62186,0.208725,0.829156,0.017044,0.573949,0.160918,0.62186,0.250042,1.96183,0.208725
76.4073,0.095596,0.0909249,5,31,0,-72.4698,0.393005,0.352772,0.202343,1.54885,1.13854,0.307481,0.850715,0.0200489,0.393005,0.352772,1.13854,0.202343,1.54885,0.307481
78.9784,0.57667,0.0909249,4,19,0,-72.3186,0.684179,0.298311,0.238111,1.20725,1.07842,0.298918,0.861148,0.0368202,0.684179,0.298311,1.07842,0.238111,1.20725,0.298918
79.7725,0.998114,0.0909249,4,15,0,-78.3212,0.831227,0.179115,0.272803,1.40491,0.962563,0.379301,0.844549,0.0152191,0.831227,0.179115,0.962563,0.272803,1.40491,0.379301
76.9807,0.868039,0.0909249,5,63,0,-74.3088,2.45079,0.207973,0.278238,1.60155,1.47365,0.154834,0.82149,0.0163403,2.45079,0.207973,1.47365,0.278238,1.60155,0.154834
75.3307,0.772402,0.0909249,5,31,0,-70.3139,0.49618,0.14226,0.195706,1.42945,-0.0666261,0.216975,0.940051,0.0350346,0.49618,0.14226,-0.0666261,0.195706,1.42945,0.216975
77.38,0.314129,0.0909249,6,63,0,-65.1295,1.19757,0.228675,0.197875,2.13102,0.945142,0.341745,0.793638,0.044974,1.19757,0.228675,0.945142,0.197875,2.13102,0.341745
79.2197,1,0.0909249,4,15,0,-76.8852,0.965682,0.134315,0.261735,1.46056,1.13623,0.255788,0.837989,0.0175444,0.965682,0.134315,1.13623,0.261735,1.46056,0.255788
78.5888,0.948556,0.0909249,6,79,0,-76.2138,0.613045,0.184987,0.287844,1.17697,2.07929,0.160749,0.767246,0.0139685,0.613045,0.184987,2.07929,0.287844,1.17697,0.160749
77.8007,0.751022,0.0909249,4,27,0,-75.6065,0.979755,0.264982,0.344815,0.498968,1.82865,0.311699,0.813023,0.0384444,0.979755,0.264982,1.82865,0.344815,0.498968,0.311699
76.7346,0.926671,0.0909249,5,31,0,-72.704,0.114992,0.278738,0.22906,0.775717,1.96019,1.60383,0.89953,0.0792248,0.114992,0.278738,1.96019,0.22906,0.775717,1.60383
72.7863,0.986004,0.0909249,4,15,0,-71.9843,0.0821724,0.137153,0.196019,0.778931,2.87897,1.49888,0.909103,0.0851244,0.0821724,0.137153,2.87897,0.196019,0.778931,1.49888
75.5682,0.98855,0.0909249,5,31,0,-70.8027,0.366674,1.12717,0.491443,0.573654,1.16644,0.199678,0.79975,0.00174601,0.366674,1.12717,1.16644,0.491443,0.573654,0.199678
80.5715,0.783794,0.0909249,5,63,0,-69.4106,0.207424,1.71165,0.282776,0.968417,1.36646,0.773463,0.760752,0.0269574,0.207424,1.71165,1.36646,0.282776,0.968417,0.773463
79.6881,0.60306,0.0909249,5,31,0,-76.985,0.225304,0.830205,0.260823,0.744064,0.787193,0.545517,0.825925,0.0314507,0.225304,0.830205,0.787193,0.260823,0.744064,0.545517
80.1185,0.970274,0.0909249,5,31,0,-77.7921,0.196369,1.93303,0.260875,1.34268,0.936772,0.445088,0.899142,0.0232879,0.196369,1.93303,0.936772,0.260875,1.34268,0.445088
78.5857,0.820309,0.0909249,5,31,0,-76.5535,0.119193,0.923523,0.168019,2.19829,1.5751,0.769455,0.872504,0.0670062,0.119193,0.923523,1.5751,0.168019,2.19829,0.769455
75.0375,0.932941,0.0909249,5,31,0,-70.6565,0.173347,2.06482,0.148752,2.19488,0.788395,0.0262611,0.986967,0.0492142,0.173347,2.06482,0.788395,0.148752,2.19488,0.0262611
75.4503,0.422733,0.0909249,5,47,0,-69.7467,0.214624,0.233174,0.26057,1.92606,0.804728,0.943487,0.932277,0.0313528,0.214624,0.233174,0.804728,0.26057,1.92606,0.943487
76.9906,0.999584,0.0909249,4,15,0,-74.3636,0.2294,0.25356,0.237356,1.87709,0.775901,0.908989,0.926438,0.0322597,0.2294,0.25356,0.775901,0.237356,1.87709,0.908989
77.0012,0.664385,0.0909249,4,31,0,-72.0497,0.242074,0.534282,0.172996,0.757623,1.21711,-0.505691,0.807355,0.0364896,0.242074,0.534282,1.21711,0.172996,0.757623,-0.505691
77.149,0.904308,0.0909249,5,63,0,-73.5656,0.108222,1.18352,0.235854,2.00045,1.1468,1.11622,0.834507,0.0223861,0.108222,1.18352,1.1468,0.235854,2.00045,1.11622
78.5704,0.0777514,0.0909249,4,31,0,-69.1764,0.109943,1.67973,0.201748,1.75374,1.33045,0.931941,0.814206,0.0360242,0.109943,1.67973,1.33045,0.201748,1.75374,0.931941
79.7181,0.974948,0.0909249,4,31,0,-76.115,0.124985,1.13434,0.206926,1.05093,1.31278,0.61181,0.876033,0.0433123,0.124985,1.13434,1.31278,0.206926,1.05093,0.61181
79.6053,0.969809,0.0909249,5,31,0,-77.2898,0.34457,0.317121,0.2443,1.82802,0.94911,0.25284,0.838605,0.019636,0.34457,0.317121,0.94911,0.2443,1.82802,0.25284
80.0334,0.32231,0.0909249,5,31,0,-75.7703,0.343933,0.386961,0.254908,1.51964,1.5172,0.322625,0.78646,0.0211007,0.343933,0.386961,1.5172,0.254908,1.51964,0.322625
77.1291,0.425671,0.0909249,5,31,0,-75.4326,0.527209,0.328578,0.220913,0.841117,1.10518,0.336679,0.746572,0.0486346,0.527209,0.328578,1.10518,0.220913,0.841117,0.336679
76.4623,0.923702,0.0909249,5,31,0,-72.3124,0.492821,0.233529,0.361413,0.811838,1.44213,-0.113725,0.724411,0.00524564,0.492821,0.233529,1.44213,0.361413,0.811838,-0.113725
76.4623,0.719419,0.0909249,2,3,0,-74.2329,0.492821,0.233529,0.361413,0.811838,1.44213,-0.113725,0.724411,0.00524564,0.492821,0.233529,1.44213,0.361413,0.811838,-0.113725
77.6643,0.995328,0.0909249,5,31,0,-74.8065,0.936928,0.283728,0.489875,0.759514,2.18823,1.23004,0.903605,0.013221,0.936928,0.283728,2.18823,0.489875,0.759514,1.23004
73.9908,0.69741,0.0909249,5,31,0,-69.7715,0.83769,0.178455,0.696715,0.311373,1.31688,-0.0378051,0.885553,0.0262392,0.83769,0.178455,1.31688,0.696715,0.311373,-0.0378051
79.7743,0.8374,0.0909249,5,31,0,-70.2511,0.243174,0.508464,0.301687,1.00193,1.8186,0.997345,0.828,0.0178993,0.243174,0.508464,1.8186,0.301687,1.00193,0.997345
78.5645,0.611113,0.0909249,4,31,0,-74.8294,0.333545,0.904038,0.365683,0.895116,2.08534,1.34667,0.808849,0.0154842,0.333545,0.904038,2.08534,0.365683,0.895116,1.34667
77.7147,0.650987,0.0909249,5,31,0,-76.3942,0.298179,0.495662,0.249854,0.576616,2.00561,1.09182,0.811645,0.101643,0.298179,0.495662,2.00561,0.249854,0.576616,1.09182
78.5024,0.994019,0.0909249,5,47,0,-74.3466,0.357382,0.174728,0.349419,0.752728,1.02555,0.930092,0.81565,0.0186645,0.357382,0.174728,1.02555,0.349419,0.752728,0.930092
78.5111,0.971561,0.0909249,5,63,0,-75.4733,0.256273,0.670913,0.213622,1.21422,2.02511,0.275657,0.749447,0.0282331,0.256273,0.670913,2.02511,0.213622,1.21422,0.275657
78.9196,0.978271,0.0909249,5,31,0,-77.6601,0.245291,0.581881,0.192161,1.24316,2.02467,0.382894,0.776635,0.03731,0.245291,0.581881,2.02467,0.192161,1.24316,0.382894
77.8717,0.998828,0.0909249,5,31,0,-74.7937,1.25764,0.224723,0.409818,0.740672,2.10826,0.207879,0.723825,0.00346922,1.25764,0.224723,2.10826,0.409818,0.740672,0.207879
78.5354,0.991888,0.0909249,5,31,0,-73.1074,0.168372,1.0154,0.202993,1.46413,2.21354,1.5196,0.899902,0.0503127,0.168372,1.0154,2.21354,0.202993,1.46413,1.5196
79.3901,0.963328,0.0909249,5,31,0,-76.6882,0.153778,1.95424,0.176661,1.75914,1.80721,0.435363,0.860655,0.0458481,0.153778,1.95424,1.80721,0.176661,1.75914,0.435363
78.3983,0.754682,0.0909249,5,31,0,-76.5516,0.200823,1.00188,0.26776,1.87924,0.967557,1.16456,0.898295,0.0201993,0.200823,1.00188,0.967557,0.26776,1.87924,1.16456
79.526,0.975749,0.0909249,5,31,0,-76.3691,0.288367,0.451415,0.255393,0.635197,1.35133,0.309638,0.775029,0.0377813,0.288367,0.451415,1.35133,0.255393,0.635197,0.309638
78.3007,0.821464,0.0909249,5,31,0,-76.3195,0.269183,0.97263,0.297709,1.10496,1.58032,0.720973,0.931753,0.0247938,0.269183,0.97263,1.58032,0.297709,1.10496,0.720973
77.7823,0.844181,0.0909249,5,63,0,-75.2528,0.496812,0.328205,0.193921,0.834652,1.10883,0.09998,0.834817,0.0625228,0.496812,0.328205,1.10883,0.193921,0.834652,0.09998
80.17,0.962293,0.0909249,5,31,0,-76.0139,0.367553,0.625249,0.331719,0.773561,1.91416,0.536665,0.826733,0.0191506,0.367553,0.625249,1.91416,0.331719,0.773561,0.536665
78.8427,0.985949,0.0909249,4,31,0,-75.7102,0.300206,0.554899,0.302416,0.700795,1.92009,0.176538,0.800315,0.0137591,0.300206,0.554899,1.92009,0.302416,0.700795,0.176538
77.1034,0.671413,0.0909249,4,31,0,-74.0066,0.605856,0.218164,0.311282,0.486515,1.45422,0.355262,0.877091,0.0695479,0.605856,0.218164,1.45422,0.311282,0.486515,0.355262
75.8456,0.966046,0.0909249,5,63,0,-74.2402,0.399765,0.809603,0.409466,0.696823,1.08216,-0.0210664,0.809095,0.00230604,0.399765,0.809603,1.08216,0.409466,0.696823,-0.0210664
76.6735,0.975076,0.0909249,6,63,0,-72.0641,0.0556406,1.99707,0.234211,0.605312,1.42711,1.04255,0.938307,0.080469,0.0556406,1.99707,1.42711,0.234211,0.605312,1.04255
71.9475,0.984372,0.0909249,5,31,0,-69.0794,0.519464,0.150971,1.75463,0.281079,1.2309,2.03698,0.832343,0.0614169,0.519464,0.150971,1.2309,1.75463,0.281079,2.03698
72.7986,0.98984,0.0909249,4,31,0,-67.6642,0.573371,0.150147,1.84264,0.317666,0.997256,2.12107,0.831714,0.107132,0.573371,0.150147,0.997256,1.84264,0.317666,2.12107
74.1023,0.997153,0.0909249,6,63,0,-70.0975,0.675939,0.162039,2.28611,0.270911,1.38807,0.989274,0.952531,0.256272,0.675939,0.162039,1.38807,2.28611,0.270911,0.989274
69.7863,0.974872,0.0909249,5,39,0,-64.3205,0.00787064,2.89239,0.177289,0.478835,1.64348,0.967828,0.827518,0.335067,0.00787064,2.89239,1.64348,0.177289,0.478835,0.967828
70.7593,0.996882,0.0909249,4,15,0,-63.0446,0.00846046,0.545587,0.24169,0.478284,2.07304,0.862424,0.791815,0.0682728,0.00846046,0.545587,2.07304,0.24169,0.478284,0.862424
69.6727,0.995133,0.0909249,5,31,0,-65.3003,0.0027343,2.39689,0.228658,0.861389,0.219864,0.130628,0.956103,0.0272751,0.0027343,2.39689,0.219864,0.228658,0.861389,0.130628
76.2462,0.940367,0.0909249,5,31,0,-66.433,0.0886767,0.473934,0.185988,2.70707,1.19284,0.935019,0.81322,0.0486698,0.0886767,0.473934,1.19284,0.185988,2.70707,0.935019
78.1475,0.351815,0.0909249,3,15,0,-66.0783,0.164024,2.12618,0.237387,1.50917,0.4301,0.225991,0.86309,0.0289129,0.164024,2.12618,0.4301,0.237387,1.50917,0.225991
79.6548,0.98389,0.0909249,5,31,0,-76.3679,0.218533,1.08318,0.239359,1.81062,1.60667,0.926158,0.824679,0.0214599,0.218533,1.08318,1.60667,0.239359,1.81062,0.926158
79.35,0.899302,0.0909249,5,31,0,-77.529,0.130924,2.75393,0.229777,1.22786,0.974096,0.828141,0.862622,0.0530591,0.130924,2.75393,0.974096,0.229777,1.22786,0.828141
78.0458,0.914481,0.0909249,5,31,0,-73.7276,0.388957,0.341515,0.257186,1.30215,2.81819,0.441359,0.812085,0.0164882,0.388957,0.341515,2.81819,0.257186,1.30215,0.441359
78.4087,0.997487,0.0909249,5,31,0,-75.8928,0.567887,0.377075,0.163062,1.43959,2.31778,-0.0908854,0.862782,0.0371371,0.567887,0.377075,2.31778,0.163062,1.43959,-0.0908854
78.0876,0.921153,0.0909249,5,31,0,-75.8778,0.225504,0.863797,0.317431,1.37134,0.654653,0.980698,0.761901,0.0143041,0.225504,0.863797,0.654653,0.317431,1.37134,0.980698
79.1005,0.238959,0.0909249,5,31,0,-73.7837,0.239097,0.777866,0.294385,1.40093,0.800892,0.731491,0.770516,0.0223269,0.239097,0.777866,0.800892,0.294385,1.40093,0.731491
76.439,0.172115,0.0909249,3,7,0,-71.8957,0.27696,0.768295,0.318106,1.5197,0.789645,0.80237,0.77402,0.0200807,0.27696,0.768295,0.789645,0.318106,1.5197,0.80237
79.8052,0.147128,0.0909249,5,31,0,-68.3763,0.241361,1.13487,0.309243,1.4834,1.13059,0.927064,0.768179,0.0139839,0.241361,1.13487,1.13059,0.309243,1.4834,0.927064
79.9401,0.0231462,0.0909249,6,95,0,-76.9622,0.227016,0.912548,0.293685,1.4848,0.980968,0.909146,0.770636,0.0166888,0.227016,0.912548,0.980968,0.293685,1.4848,0.909146
77.1045,0.0605989,0.0909249,6,63,0,-73.7281,0.259784,0.51808,0.147831,1.20716,1.44939,0.0969453,0.935043,0.0727321,0.259784,0.51808,1.44939,0.147831,1.20716,0.0969453
76.7964,0.806422,0.0909249,5,31,0,-73.3679,0.416098,0.393497,0.261884,1.11689,1.2363,-0.10627,0.920528,0.0228952,0.416098,0.393497,1.2363,0.261884,1.11689,-0.10627
78.7033,0.941097,0.0909249,5,31,0,-75.3942,0.58504,0.291414,0.191576,1.43343,1.65961,0.123145,0.854752,0.0472644,0.58504,0.291414,1.65961,0.191576,1.43343,0.123145
77.0441,0.748721,0.0909249,6,95,0,-74.4148,0.253661,0.499449,0.177429,1.28695,2.94378,1.25414,0.860586,0.0619179,0.253661,0.499449,2.94378,0.177429,1.28695,1.25414
79.5196,0.938397,0.0909249,5,31,0,-75.9235,0.240731,1.30005,0.290417,0.671699,1.38096,0.8167,0.790583,0.0246062,0.240731,1.30005,1.38096,0.290417,0.671699,0.8167
79.6977,0.864938,0.0909249,5,31,0,-75.9742,0.187345,1.33617,0.176161,1.58578,0.920976,0.116912,0.802334,0.0384889,0.187345,1.33617,0.920976,0.176161,1.58578,0.116912
79.2166,0.96193,0.0909249,4,15,0,-76.9707,0.191108,2.6058,0.216681,1.57986,0.657209,0.203466,0.799971,0.0275508,0.191108,2.6058,0.657209,0.216681,1.57986,0.203466
81.2373,0.981344,0.0909249,4,15,0,-78.007,0.156666,1.72778,0.231654,1.07722,0.91926,0.718021,0.816275,0.0445927,0.156666,1.72778,0.91926,0.231654,1.07722,0.718021
79.0313,0.941283,0.0909249,5,31,0,-76.966,0.220652,2.78436,0.270728,1.16539,1.39621,0.468034,0.763551,0.0178455,0.220652,2.78436,1.39621,0.270728,1.16539,0.468034
78.1161,0.649298,0.0909249,5,63,0,-75.6168,1.1189,0.155559,0.327604,0.692029,1.30868,0.493362,0.880747,0.0365945,1.1189,0.155559,1.30868,0.327604,0.692029,0.493362
79.1854,0.963249,0.0909249,5,31,0,-77.0389,1.28515,0.153234,0.35035,0.925817,0.706487,0.182549,0.825001,0.00720466,1.28515,0.153234,0.706487,0.35035,0.925817,0.182549
76.1622,0.88506,0.0909249,5,31,0,-74.7425,1.24344,0.140868,0.559535,0.491998,1.14456,1.48306,0.912204,0.0333017,1.24344,0.140868,1.14456,0.559535,0.491998,1.48306
79.5631,0.975894,0.0909249,5,63,0,-72.7602,0.756069,0.352526,0.334903,0.600693,2.0677,0.320972,0.805027,0.0182051,0.756069,0.352526,2.0677,0.334903,0.600693,0.320972
80.2661,0.994459,0.0909249,4,31,0,-77.2485,0.823158,0.204485,0.313019,0.748685,1.87974,0.436547,0.846425,0.0232974,0.823158,0.204485,1.87974,0.313019,0.748685,0.436547
72.9814,0.967867,0.0909249,5,31,0,-71.1019,1.79179,0.104575,0.215961,1.98144,3.33325,0.866373,0.914828,0.0387376,1.79179,0.104575,3.33325,0.215961,1.98144,0.866373
74.5919,0.460791,0.0909249,5,31,0,-66.731,0.309682,0.495794,0.239114,0.684791,2.52607,-0.538619,0.756446,0.0186492,0.309682,0.495794,2.52607,0.239114,0.684791,-0.538619
78.0091,0.920353,0.0909249,6,63,0,-72.5853,0.233937,0.629136,0.306524,0.677313,1.52242,1.54786,0.829623,0.0279984,0.233937,0.629136,1.52242,0.306524,0.677313,1.54786
78.8698,0.966022,0.0909249,4,31,0,-75.8513,0.349861,0.332317,0.466941,0.568388,1.47163,1.35284,0.822329,0.0185165,0.349861,0.332317,1.47163,0.466941,0.568388,1.35284
77.8825,0.977449,0.0909249,4,23,0,-75.0062,0.30949,0.254821,0.259242,0.662303,1.47152,1.26694,0.864874,0.0836992,0.30949,0.254821,1.47152,0.259242,0.662303,1.26694
73.9927,0.996709,0.0909249,5,31,0,-72.053,1.14484,0.284754,0.530047,0.74961,2.48443,-0.612916,0.853147,0.000211865,1.14484,0.284754,2.48443,0.530047,0.74961,-0.612916
76.6342,0.994953,0.0909249,4,15,0,-72.1018,0.787348,0.429442,0.650367,0.604666,2.80246,0.303901,0.850642,0.000522982,0.787348,0.429442,2.80246,0.650367,0.604666,0.303901
78.8128,0.920628,0.0909249,5,31,0,-72.5346,1.0595,0.236108,0.378863,1.05965,2.18379,0.363549,0.886522,0.00893063,1.0595,0.236108,2.18379,0.378863,1.05965,0.363549
80.2221,0.993645,0.0909249,5,31,0,-77.3103,0.473892,0.42769,0.256239,0.934635,1.99823,0.242182,0.83458,0.0188674,0.473892,0.42769,1.99823,0.256239,0.934635,0.242182
77.2796,0.955182,0.0909249,5,31,0,-76.0863,0.274298,0.345514,0.256608,1.5224,0.603792,0.611743,0.895958,0.017234,0.274298,0.345514,0.603792,0.256608,1.5224,0.611743
77.8108,0.666376,0.0909249,5,63,0,-74.3061,0.162333,0.68161,0.179241,1.37195,0.463227,0.317236,0.899078,0.0424422,0.162333,0.68161,0.463227,0.179241,1.37195,0.317236
77.6972,0.978735,0.0909249,5,31,0,-73.9535,0.091535,1.85639,0.185595,1.0961,1.81307,1.11718,0.940477,0.059828,0.091535,1.85639,1.81307,0.185595,1.0961,1.11718
